MAG,MG,Sample,Participant,Timepoint,Project,CST,subCST,Geography,FinalTaxonomy,KeptCleaned,GC,N50,Size,Complete,Contam,N_BGC,BGC_detection,classification,Coverage
MAG09636,MG0728,342668_MG,P190,0,LSVF,IV-B,IV-B,NorthAmer,Gemella_asaccharolytica,0,0.263,12634,1150206,89.36,1.243,0,FALSE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Gemellaceae;g__Gemella;s__Gemella asaccharolytica,9.6308775
MAG13032,MG1152,343850_MG,P614,0,LSVF,IV-B,IV-B,NorthAmer,Prevotella_spNov3,0,0.477,49082,2886401,98.92,0.357,2,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__,33.278557
MAG13033,MG1152,343850_MG,P614,0,LSVF,IV-B,IV-B,NorthAmer,Gardnerella_vaginalis,0,0.413,44574,1405143,92.9,2.31,1,TRUE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium vaginale,51.66594
MAG09639,MG0728,342668_MG,P190,0,LSVF,IV-B,IV-B,NorthAmer,Sodaliphilus_spNov1,0,0.477,23900,2185356,96.41,0.503,0,FALSE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus;s__,12.860735
MAG13035,MG1152,343850_MG,P614,0,LSVF,IV-B,IV-B,NorthAmer,UBA629_sp005465875,0,0.315,168683,1628096,76.44,0,3,TRUE,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA629;s__UBA629 sp005465875,124.758064
MAG13036,MG1153,343851_MG,P615,0,LSVF,III,III-B,NorthAmer,Lactobacillus_iners,0,0.324,134998,1278323,99.41,0.442,1,TRUE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners,222.0833
MAG09642,MG0728,342668_MG,P190,0,LSVF,IV-B,IV-B,NorthAmer,Gardnerella_vaginalis_C,1,0.439,53264,1123817,74.73,0.45,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium vaginale_C,467.92377
MAG13037,MG1153,343851_MG,P615,0,LSVF,III,III-B,NorthAmer,Lactobacillus_crispatus,1,0.365,20882,2039328,99.03,0,3,TRUE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus,92.26663
MAG13040,MG1155,343856_MG,P617,0,LSVF,III,III-A,NorthAmer,Lactobacillus_iners,0,0.326,115450,1427183,99.41,8.259,2,TRUE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners,216.48427
MAG13042,MG1156,343859_MG,P618,0,LSVF,IV-B,IV-B,NorthAmer,Lactobacillus_iners,1,0.326,85551,1383368,96.76,2.89,1,TRUE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners,93.76588
MAG09646,MG0728,342668_MG,P190,0,LSVF,IV-B,IV-B,NorthAmer,Berryella_sp001552935,0,0.465,58977,1441827,95.76,0,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Berryella;s__Berryella sp001552935,107.1924
MAG09647,MG0728,342668_MG,P190,0,LSVF,IV-B,IV-B,NorthAmer,Fannyhessea_spNov3,1,0.495,30866,1491783,99.17,0,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Fannyhessea;s__,20.39762
MAG09648,MG0728,342668_MG,P190,0,LSVF,IV-B,IV-B,NorthAmer,Arcanobacterium_sp000758825,0,0.562,120846,1401785,97.41,0,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Arcanobacterium_A;s__Arcanobacterium_A sp000758825,15.318028
MAG09649,MG0728,342668_MG,P190,0,LSVF,IV-B,IV-B,NorthAmer,Stomatobaculum_sp002892395,0,0.526,14834,1896186,94.36,0.632,0,FALSE,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Stomatobaculum;s__Stomatobaculum sp002892395,9.702609
MAG09650,MG0729,342671_MG,P191,0,LSVF,IV-B,IV-B,NorthAmer,Aerococcus_christensenii,0,0.391,43067,1473792,98.26,0,0,FALSE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus;s__Aerococcus christensenii,14.624089
MAG13043,MG1156,343859_MG,P618,0,LSVF,IV-B,IV-B,NorthAmer,UBA629_sp005465875,0,0.311,31049,1497887,75.62,0.724,6,TRUE,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA629;s__UBA629 sp005465875,17.59078
MAG13044,MG1156,343859_MG,P618,0,LSVF,IV-B,IV-B,NorthAmer,Megasphaera_lornae,0,0.47,46625,1649352,100,0.598,1,TRUE,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Megasphaera;s__Megasphaera lornae,65.35718
MAG09653,MG0729,342671_MG,P191,0,LSVF,IV-B,IV-B,NorthAmer,Fannyhessea_vaginae,1,0.426,9846,1273176,77.88,0.48,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Fannyhessea;s__Fannyhessea vaginae,8.082702
MAG09654,MG0729,342671_MG,P191,0,LSVF,IV-B,IV-B,NorthAmer,Gardnerella_vaginalis_C,1,0.432,250310,1539146,98.94,0.45,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium vaginale_C,173.08717
MAG13050,MG1156,343859_MG,P618,0,LSVF,IV-B,IV-B,NorthAmer,Prevotella_amnii,0,0.356,41245,2077828,98.25,0.197,2,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella amnii,40.849876
MAG13051,MG1157,343861_MG,P619,0,LSVF,III,III-A,NorthAmer,Lactobacillus_iners,0,0.324,158138,1262248,99.41,0.442,1,TRUE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners,725.0733
MAG09657,MG0730,342674_MG,P192,0,LSVF,IV-B,IV-B,NorthAmer,Metamycoplasma_hominis,0,0.269,9201,600559,92,1.127,0,FALSE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Mycoplasmatales;f__Metamycoplasmataceae;g__Metamycoplasma;s__Metamycoplasma hominis,8.145866
MAG08021,MG0600,323897_MG,P62,0,LSVF,IV-A,IV-A,NorthAmer,Peptoniphilus_lacrimalis,0,0.293,7239,1196024,84.3,2.622,4,TRUE,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A;s__Peptoniphilus_A lacrimalis,10.571174
MAG08024,MG0600,323897_MG,P62,0,LSVF,IV-A,IV-A,NorthAmer,KA00274_sp902373515,1,0.426,11949,1233495,79.06,0,2,TRUE,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Saccharofermentanales;f__Fastidiosipilaceae;g__KA00274;s__KA00274 sp902373515,27.069775
MAG08028,MG0600,323897_MG,P62,0,LSVF,IV-A,IV-A,NorthAmer,Parvimonas_sp001552895,1,0.254,48844,1594514,96.19,0,1,TRUE,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Parvimonas;s__Parvimonas sp001552895,76.95553
MAG09661,MG0730,342674_MG,P192,0,LSVF,IV-B,IV-B,NorthAmer,KA00274_sp001552885,1,0.393,46460,1353716,89.6,0,0,FALSE,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Saccharofermentanales;f__Fastidiosipilaceae;g__KA00274;s__KA00274 sp001552885,14.322665
MAG08029,MG0600,323897_MG,P62,0,LSVF,IV-A,IV-A,NorthAmer,Prevotella_spNov3,0,0.483,38837,2249925,97.12,0.357,3,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__,76.28613
MAG09663,MG0730,342674_MG,P192,0,LSVF,IV-B,IV-B,NorthAmer,Fannyhessea_vaginae,0,0.429,43001,1262356,94.93,0,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Fannyhessea;s__Fannyhessea vaginae,21.425425
MAG08030,MG0600,323897_MG,P62,0,LSVF,IV-A,IV-A,NorthAmer,Actinomycetaceae_gZJ293,0,0.328,5184,1120089,72.41,1.496,1,TRUE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__ZJ293;s__,9.930578
MAG09665,MG0730,342674_MG,P192,0,LSVF,IV-B,IV-B,NorthAmer,Fannyhessea_massiliense,0,0.492,9205,1010776,78.07,0,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Fannyhessea;s__Fannyhessea massiliense,15.4320135
MAG08031,MG0600,323897_MG,P62,0,LSVF,IV-A,IV-A,NorthAmer,Gemella_asaccharolytica,1,0.259,14062,1147117,92.57,0.55,1,TRUE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Gemellaceae;g__Gemella;s__Gemella asaccharolytica,21.764671
MAG08035,MG0600,323897_MG,P62,0,LSVF,IV-A,IV-A,NorthAmer,UBA629_sp005465875,0,0.312,172735,1568649,98.24,4.019,3,TRUE,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA629;s__UBA629 sp005465875,673.3597
MAG08036,MG0600,323897_MG,P62,0,LSVF,IV-A,IV-A,NorthAmer,Dialister_micraerophilus,0,0.352,20495,1184855,98.58,0,1,TRUE,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister micraerophilus,24.488438
MAG09669,MG0730,342674_MG,P192,0,LSVF,IV-B,IV-B,NorthAmer,Gardnerella_vaginalis_H,0,0.459,5166,1440409,91.01,3.664,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium vaginale_H,154.94449
MAG08038,MG0600,323897_MG,P62,0,LSVF,IV-A,IV-A,NorthAmer,Prevotella_spNov1,0,0.323,51561,2065878,95.32,0,1,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__,262.98837
MAG08039,MG0600,323897_MG,P62,0,LSVF,IV-A,IV-A,NorthAmer,Megasphaera_lornae,0,0.471,35526,1416425,100,0,1,TRUE,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Megasphaera;s__Megasphaera lornae,189.14606
MAG08040,MG0600,323897_MG,P62,0,LSVF,IV-A,IV-A,NorthAmer,Berryella_sp001552935,0,0.465,91958,1469658,95.96,0,1,TRUE,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Berryella;s__Berryella sp001552935,140.85727
MAG08041,MG0600,323897_MG,P62,0,LSVF,IV-A,IV-A,NorthAmer,Prevotella_timonensis,0,0.417,7374,1605705,71.89,0.932,1,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella timonensis_A,40.91073
MAG09674,MG0730,342674_MG,P192,0,LSVF,IV-B,IV-B,NorthAmer,Prevotella_bivia,1,0.391,26299,1930207,94.3,1.86,0,FALSE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella bivia,11.152411
MAG08043,MG0600,323897_MG,P62,0,LSVF,IV-A,IV-A,NorthAmer,Lactobacillus_iners,0,0.323,99443,1214002,99.41,0.442,2,TRUE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners,238.21407
MAG09676,MG0730,342674_MG,P192,0,LSVF,IV-B,IV-B,NorthAmer,Berryella_sp001552935,0,0.466,13825,1297098,92.54,0.073,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Berryella;s__Berryella sp001552935,10.09393
MAG08046,MG0600,323897_MG,P62,0,LSVF,IV-A,IV-A,NorthAmer,Sneathia_sanguinegens,0,0.264,32851,1133784,97.75,0.16,1,TRUE,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia;s__Sneathia sanguinegens,94.018555
MAG08047,MG0600,323897_MG,P62,0,LSVF,IV-A,IV-A,NorthAmer,Peptoniphilus_vaginalis,0,0.342,81040,1828590,99.3,0.349,1,TRUE,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A;s__Peptoniphilus_A vaginalis,29.92392
MAG08048,MG0600,323897_MG,P62,0,LSVF,IV-A,IV-A,NorthAmer,Sneathia_vaginalis,0,0.284,19334,1036635,97.75,0.374,3,TRUE,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia;s__Sneathia vaginalis,177.34619
MAG09680,MG0732,342682_MG,P194,0,LSVF,I,I-A,NorthAmer,Fannyhessea_vaginae,0,0.432,8337,1375210,94.22,0,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Fannyhessea;s__Fannyhessea vaginae,29.180048
MAG08049,MG0600,323897_MG,P62,0,LSVF,IV-A,IV-A,NorthAmer,Prevotella_amnii,0,0.355,144802,2026744,99.32,0.067,4,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella amnii,98.78883
MAG08050,MG0600,323897_MG,P62,0,LSVF,IV-A,IV-A,NorthAmer,Prevotella_disiens,0,0.389,23767,2124319,96.3,0.112,1,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella disiens,16.496798
MAG09683,MG0733,342689_MG,P195,0,LSVF,III,III-B,NorthAmer,Gardnerella_leopoldii,0,0.411,17417,1172979,76.6,0,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium leopoldii,35.567444
MAG08051,MG0600,323897_MG,P62,0,LSVF,IV-A,IV-A,NorthAmer,Dialister_sp001553355,0,0.392,24024,1558403,96.74,0,1,TRUE,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister sp001553355,151.54648
MAG09685,MG0733,342689_MG,P195,0,LSVF,III,III-B,NorthAmer,Fannyhessea_vaginae,0,0.427,133511,1433899,100,0,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Fannyhessea;s__Fannyhessea vaginae,29.49017
MAG09686,MG0733,342689_MG,P195,0,LSVF,III,III-B,NorthAmer,Prevotella_bivia,0,0.392,26047,1954617,97.5,1.013,0,FALSE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella bivia,12.080946
MAG13053,MG1158,343862_MG,P620,0,LSVF,III,III-A,NorthAmer,Lactobacillus_iners,0,0.323,170291,1239641,99.41,0.442,1,TRUE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners,268.80838
MAG09688,MG0734,342693_MG,P196,0,LSVF,IV-B,IV-B,NorthAmer,Gardnerella_vaginalis_B,1,0.435,27812,1369966,72.09,0,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium vaginale_B,230.7868
MAG13054,MG1159,343866_MG,P621,0,LSVF,IV-B,IV-B,NorthAmer,Lactobacillus_iners,0,0.323,90702,1273017,99.41,0.442,2,TRUE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners,117.694695
MAG13056,MG1159,343866_MG,P621,0,LSVF,IV-B,IV-B,NorthAmer,Prevotella_spNov3,0,0.486,16081,2338139,94.82,1.023,1,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__,42.468227
MAG09691,MG0734,342693_MG,P196,0,LSVF,IV-B,IV-B,NorthAmer,Prevotella_spNov3,1,0.485,18686,2176247,93.82,0.95,0,FALSE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__,16.595444
MAG09692,MG0734,342693_MG,P196,0,LSVF,IV-B,IV-B,NorthAmer,Fannyhessea_vaginae,0,0.426,69017,1372428,100,0,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Fannyhessea;s__Fannyhessea vaginae,18.69451
MAG09693,MG0734,342693_MG,P196,0,LSVF,IV-B,IV-B,NorthAmer,Aerococcus_christensenii,0,0.391,59990,1463853,97.16,0,0,FALSE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus;s__Aerococcus christensenii,17.051514
MAG09694,MG0734,342693_MG,P196,0,LSVF,IV-B,IV-B,NorthAmer,Gardnerella_vaginalis_D,0,0.43,32516,1100217,72.98,0,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium vaginale_D,473.64258
MAG13058,MG1159,343866_MG,P621,0,LSVF,IV-B,IV-B,NorthAmer,Gardnerella_vaginalis,1,0.415,12532,1288912,80.94,2.89,1,TRUE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium vaginale,225.12097
MAG09696,MG0734,342693_MG,P196,0,LSVF,IV-B,IV-B,NorthAmer,Fannyhessea_spNov3,0,0.5,32777,1359697,97.46,0.806,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Fannyhessea;s__,26.332937
MAG13059,MG1159,343866_MG,P621,0,LSVF,IV-B,IV-B,NorthAmer,Megasphaera_lornae,0,0.471,9290,1300787,88.97,1.516,1,TRUE,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Megasphaera;s__Megasphaera lornae,22.775965
MAG13061,MG1159,343866_MG,P621,0,LSVF,IV-B,IV-B,NorthAmer,Sneathia_vaginalis,1,0.282,39230,1220422,98.44,0,3,TRUE,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia;s__Sneathia vaginalis,67.748566
MAG09699,MG0736,342697_MG,P198,0,LSVF,IV-B,IV-B,NorthAmer,Fannyhessea_massiliense,1,0.489,54262,1451864,99.19,4.03,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Fannyhessea;s__Fannyhessea massiliense,19.332918
MAG13062,MG1159,343866_MG,P621,0,LSVF,IV-B,IV-B,NorthAmer,Sneathia_sanguinegens,0,0.265,7283,906115,79.45,0.936,2,TRUE,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia;s__Sneathia sanguinegens,23.116446
MAG13064,MG1159,343866_MG,P621,0,LSVF,IV-B,IV-B,NorthAmer,UBA629_sp005465875,1,0.312,42725,1473667,76.05,0.12,4,TRUE,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA629;s__UBA629 sp005465875,36.429783
MAG13065,MG1159,343866_MG,P621,0,LSVF,IV-B,IV-B,NorthAmer,KA00274_sp902373515,0,0.427,5949,1126115,76.77,1.369,2,TRUE,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Saccharofermentanales;f__Fastidiosipilaceae;g__KA00274;s__KA00274 sp902373515,23.024065
MAG13066,MG1159,343866_MG,P621,0,LSVF,IV-B,IV-B,NorthAmer,Prevotella_amnii,0,0.352,37202,1996974,95.48,0.236,4,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella amnii,34.850967
MAG09704,MG0736,342697_MG,P198,0,LSVF,IV-B,IV-B,NorthAmer,Berryella_sp001552935,0,0.464,8511,1178429,73.38,0,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Berryella;s__Berryella sp001552935,39.281425
MAG09705,MG0736,342697_MG,P198,0,LSVF,IV-B,IV-B,NorthAmer,Gardnerella_leopoldii,0,0.421,118873,1437230,100,0.091,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium leopoldii,2585.227
MAG13067,MG1160,343869_MG,P622,0,LSVF,III,III-A,NorthAmer,Lactobacillus_iners,1,0.322,88458,1220128,98.86,0,1,TRUE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners,477.4045
MAG13070,MG1161,343871_MG,P623,0,LSVF,IV-B,IV-B,NorthAmer,UBA629_sp005465875,1,0.316,93349,1833936,76.21,0,3,TRUE,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA629;s__UBA629 sp005465875,68.34036
MAG13071,MG1161,343871_MG,P623,0,LSVF,IV-B,IV-B,NorthAmer,Gardnerella_vaginalis_A,0,0.374,9539,1186912,73.15,0,1,TRUE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium vaginale_A,15.806307
MAG09709,MG0736,342697_MG,P198,0,LSVF,IV-B,IV-B,NorthAmer,Fannyhessea_spNov3,0,0.496,123916,1416228,100,0,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Fannyhessea;s__,120.64268
MAG09710,MG0736,342697_MG,P198,0,LSVF,IV-B,IV-B,NorthAmer,Aerococcus_christensenii,0,0.389,64077,1459631,98.26,0.078,0,FALSE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus;s__Aerococcus christensenii,25.007679
MAG09711,MG0737,342699_MG,P199,0,LSVF,IV-B,IV-B,NorthAmer,Prevotella_bivia,0,0.393,49562,2311825,98.64,0.337,0,FALSE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella bivia,122.59761
MAG09712,MG0737,342699_MG,P199,0,LSVF,IV-B,IV-B,NorthAmer,RUG11792,1,0.336,34239,1035477,94.51,0,0,FALSE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RUG11792;f__RUG11792;g__;s__,58.26023
MAG09713,MG0737,342699_MG,P199,0,LSVF,IV-B,IV-B,NorthAmer,Gardnerella_vaginalis_B,1,0.431,48831,1334175,98.07,0.09,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium vaginale_B,101.51769
MAG09714,MG0737,342699_MG,P199,0,LSVF,IV-B,IV-B,NorthAmer,Malacoplasma_girerdii,1,0.284,35274,591530,97.31,0.38,0,FALSE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Mycoplasmatales;f__Mycoplasmoidaceae;g__Malacoplasma_A;s__Malacoplasma_A girerdii,291.99243
MAG09715,MG0737,342699_MG,P199,0,LSVF,IV-B,IV-B,NorthAmer,Fannyhessea_vaginae,0,0.426,8341,1153891,87.5,0.806,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Fannyhessea;s__,26.662638
MAG13075,MG1161,343871_MG,P623,0,LSVF,IV-B,IV-B,NorthAmer,Prevotella_amnii,0,0.358,6108,1552708,70.62,1.679,2,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella amnii,7.1200743
MAG13076,MG1161,343871_MG,P623,0,LSVF,IV-B,IV-B,NorthAmer,Sneathia_vaginalis,0,0.282,12858,1137417,96.25,0,3,TRUE,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia;s__Sneathia vaginalis,8.56307
MAG13078,MG1161,343871_MG,P623,0,LSVF,IV-B,IV-B,NorthAmer,Megasphaera_lornae,0,0.469,71971,1471171,100,0.199,1,TRUE,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Megasphaera;s__Megasphaera lornae,32.040043
MAG13080,MG1162,343875_MG,P624,0,LSVF,I,I-A,NorthAmer,Lactobacillus_crispatus,1,0.367,23428,2107078,99.03,0,2,TRUE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus,1803.9736
MAG13083,MG1163,343876_MG,P625,0,LSVF,IV-A,IV-A,NorthAmer,Prevotella_spNov3,0,0.478,39381,2766091,98.21,0.535,3,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__,79.00828
MAG13084,MG1163,343876_MG,P625,0,LSVF,IV-A,IV-A,NorthAmer,Mageeibacillus_indolicus,0,0.444,131867,1734630,94.44,0.709,2,TRUE,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Saccharofermentanales;f__Fastidiosipilaceae;g__Mageeibacillus;s__Mageeibacillus indolicus,107.49188
MAG13087,MG1163,343876_MG,P625,0,LSVF,IV-A,IV-A,NorthAmer,Parvimonas_sp001552895,1,0.253,40920,1425896,96.19,0,2,TRUE,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Parvimonas;s__Parvimonas sp001552895,18.804905
