MAG,contig_id,region,GBK,From_To,Length,type,most_similar_known_cluster,most_similar_known_cluster_type,similarity,classification,FinalTaxonomy,Genus
MAG07476,MAG07476_0013,13.1,MAG07476_0013.region001,12972_33115,20143,ranthipeptide,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__Peptostreptococcus anaerobius,Peptostreptococcus_anaerobius,Peptostreptococcus
MAG07476,MAG07476_0027,27.1,MAG07476_0027.region001,11365_24139,12774,ranthipeptide,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__Peptostreptococcus anaerobius,Peptostreptococcus_anaerobius,Peptostreptococcus
MAG07478,MAG07478_0037,37.1,MAG07478_0037.region001,1_15012,15011,RRE-containing,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__,Prevotella_spNov1,Prevotella
MAG07479,MAG07479_0003,3.1,MAG07479_0003.region001,118516_138908,20392,RRE-containing,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella disiens,Prevotella_disiens,Prevotella
MAG07482,MAG07482_0002,2.1,MAG07482_0002.region001,15752_47404,31652,phosphonate,polysaccharide B,Saccharide,6.0,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Catonella;s__,Catonella_spNov1,Catonella
MAG07482,MAG07482_0003,3.1,MAG07482_0003.region001,82191_103627,21436,RRE-containing,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Catonella;s__,Catonella_spNov1,Catonella
MAG07482,MAG07482_0017,17.1,MAG07482_0017.region001,29_36179,36150,cyclic-lactone-autoinducer,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Catonella;s__,Catonella_spNov1,Catonella
MAG07482,MAG07482_0022,22.1,MAG07482_0022.region001,19426_30625,11199,RRE-containing,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Catonella;s__,Catonella_spNov1,Catonella
MAG07484,MAG07484_0005,5.1,MAG07484_0005.region001,80894_91682,10788,RiPP-like,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A;s__Peptoniphilus_A lacrimalis,Peptoniphilus_lacrimalis,Peptoniphilus_A
MAG07484,MAG07484_0006,6.1,MAG07484_0006.region001,34452_56018,21566,ranthipeptide,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A;s__Peptoniphilus_A lacrimalis,Peptoniphilus_lacrimalis,Peptoniphilus_A
MAG07485,MAG07485_0040,40.1,MAG07485_0040.region001,1_9922,9921,ranthipeptide,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA629;s__UBA629 sp005465875,UBA629_sp005465875,UBA629
MAG07485,MAG07485_0042,42.1,MAG07485_0042.region001,2886_9352,6466,RiPP-like,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA629;s__UBA629 sp005465875,UBA629_sp005465875,UBA629
MAG07485,MAG07485_0051,51.1,MAG07485_0051.region001,297_7472,7175,RiPP-like,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA629;s__UBA629 sp005465875,UBA629_sp005465875,UBA629
MAG07486,MAG07486_0008,8.1,MAG07486_0008.region001,1_38856,38855,NRPS,equibactin,NRP,14.0,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_I;s__,Eubacterium_spNov1,Eubacterium_I
MAG07486,MAG07486_0010,10.1,MAG07486_0010.region001,51360_71571,20211,ranthipeptide,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_I;s__,Eubacterium_spNov1,Eubacterium_I
MAG07487,MAG07487_0005,5.1,MAG07487_0005.region001,4114_16333,12219,RiPP-like,,,,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Mobiluncus;s__Mobiluncus mulieris,Mobiluncus_mulieris,Mobiluncus
MAG07488,MAG07488_0003,3.1,MAG07488_0003.region001,42610_91562,48952,arylpolyene,flexirubin,Other,24.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__,Prevotella_spNov3,Prevotella
MAG07488,MAG07488_0030,30.1,MAG07488_0030.region001,4021_24188,20167,RRE-containing,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__,Prevotella_spNov3,Prevotella
MAG07489,MAG07489_0001,1.1,MAG07489_0001.region001,10435_52894,42459,NRPS-like,,,,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia;s__Sneathia vaginalis,Sneathia_vaginalis,Sneathia
MAG07489,MAG07489_0018,18.1,MAG07489_0018.region001,1_17328,17327,T3PKS,,,,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia;s__Sneathia vaginalis,Sneathia_vaginalis,Sneathia
MAG07490,MAG07490_0052,52.1,MAG07490_0052.region001,2701_15175,12474,RRE-containing,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__,Prevotella_spNov2,Prevotella
MAG07492,MAG07492_0019,19.1,MAG07492_0019.region001,1_14088,14087,ranthipeptide,,,,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister sp001553355,Dialister_sp001553355,Dialister
MAG07493,MAG07493_0032,32.1,MAG07493_0032.region001,1_18280,18279,ranthipeptide,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Saccharofermentanales;f__Fastidiosipilaceae;g__KA00274;s__KA00274 sp902373515,KA00274_sp902373515,KA00274
MAG07497,MAG07497_0007,7.1,MAG07497_0007.region001,31015_72292,41277,T3PKS,,,,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__,Gardnerella_piotii,Bifidobacterium
MAG07499,MAG07499_0003,3.1,MAG07499_0003.region001,34869_49940,15071,RiPP-like,ubericin K,Other,12.0,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus pasteurianus,Streptococcus_pasteurianus,Streptococcus
MAG07499,MAG07499_0005,5.1,MAG07499_0005.region001,24026_50059,26033,lanthipeptide-class-i,suicin 90-1330,RiPP,90.0,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus pasteurianus,Streptococcus_pasteurianus,Streptococcus
MAG07499,MAG07499_0028,28.1,MAG07499_0028.region001,1_19673,19672,T3PKS,,,,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus pasteurianus,Streptococcus_pasteurianus,Streptococcus
MAG07500,MAG07500_0015,15.1,MAG07500_0015.region001,1_17036,17035,ranthipeptide,,,,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Megasphaera;s__Megasphaera hutchinsoni,Megasphaera_hutchinsoni,Megasphaera
MAG07502,MAG07502_0039,39.1,MAG07502_0039.region001,1_11562,11561,hserlactone,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Parvimonas;s__Parvimonas sp001552895,Parvimonas_sp001552895,Parvimonas
MAG07502,MAG07502_0067,67.1,MAG07502_0067.region001,1_8089,8088,ranthipeptide,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Parvimonas;s__Parvimonas sp001552895,Parvimonas_sp001552895,Parvimonas
MAG07503,MAG07503_0001,1.1,MAG07503_0001.region001,34049_56631,22582,lanthipeptide-class-iii,SF2575,Polyketide:Type II polyketide+Saccharide:Hybrid/tailoring saccharide,4.0,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Mobiluncus;s__Mobiluncus mulieris,Mobiluncus_mulieris,Mobiluncus
MAG07503,MAG07503_0002,2.1,MAG07503_0002.region001,157771_169990,12219,RiPP-like,,,,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Mobiluncus;s__Mobiluncus mulieris,Mobiluncus_mulieris,Mobiluncus
MAG07503,MAG07503_0024,24.1,MAG07503_0024.region001,6510_23003,16493,lanthipeptide-class-ii,,,,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Mobiluncus;s__Mobiluncus mulieris,Mobiluncus_mulieris,Mobiluncus
MAG07504,MAG07504_0004,4.1,MAG07504_0004.region001,113105_118347,5242,RiPP-like,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA629;s__UBA629 sp005465875,UBA629_sp005465875,UBA629
MAG07504,MAG07504_0008,8.1,MAG07504_0008.region001,3982_25388,21406,ranthipeptide,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA629;s__UBA629 sp005465875,UBA629_sp005465875,UBA629
MAG07504,MAG07504_0011,11.1,MAG07504_0011.region001,1_10447,10446,RiPP-like,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA629;s__UBA629 sp005465875,UBA629_sp005465875,UBA629
MAG07509,MAG07509_0033,33.1,MAG07509_0033.region001,1_9205,9204,ranthipeptide,,,,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister sp001553355,Dialister_sp001553355,Dialister
MAG07510,MAG07510_0034,34.1,MAG07510_0034.region001,1_15633,15632,RRE-containing,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__,Prevotella_spNov1,Prevotella
MAG07511,MAG07511_0007,7.1,MAG07511_0007.region001,17154_49670,32516,T3PKS,,,,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia;s__Sneathia sanguinegens,Sneathia_sanguinegens,Sneathia
MAG07513,MAG07513_0028,28.1,MAG07513_0028.region001,1_18345,18344,ranthipeptide,,,,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Megasphaera;s__Megasphaera lornae,Megasphaera_lornae,Megasphaera
MAG07514,MAG07514_0031,31.1,MAG07514_0031.region001,1_9354,9353,RiPP-like,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Saccharofermentanales;f__Fastidiosipilaceae;g__Mageeibacillus;s__Mageeibacillus indolicus,Mageeibacillus_indolicus,Mageeibacillus
MAG07514,MAG07514_0180,180.1,MAG07514_0180.region001,1_2663,2662,ranthipeptide,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Saccharofermentanales;f__Fastidiosipilaceae;g__Mageeibacillus;s__Mageeibacillus indolicus,Mageeibacillus_indolicus,Mageeibacillus
MAG07516,MAG07516_0001,1.1,MAG07516_0001.region001,133602_153991,20389,RRE-containing,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella amnii,Prevotella_amnii,Prevotella
MAG07516,MAG07516_0004,4.1,MAG07516_0004.region001,72389_107508,35119,arylpolyene,flexirubin,Other,28.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella amnii,Prevotella_amnii,Prevotella
MAG07517,MAG07517_0138,138.1,MAG07517_0138.region001,1_2046,2045,T3PKS,,,,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Berryella;s__,Berryella_sp001552935,Berryella
MAG07518,MAG07518_0001,1.1,MAG07518_0001.region001,45568_88027,42459,NRPS-like,,,,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia;s__Sneathia vaginalis,Sneathia_vaginalis,Sneathia
MAG07518,MAG07518_0010,10.1,MAG07518_0010.region001,27039_42081,15042,lanthipeptide-class-iii,anacyclamide A10,RiPP:Cyanobactin,14.0,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia;s__Sneathia vaginalis,Sneathia_vaginalis,Sneathia
MAG07518,MAG07518_0025,25.1,MAG07518_0025.region001,1_12289,12288,T3PKS,,,,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia;s__Sneathia vaginalis,Sneathia_vaginalis,Sneathia
MAG07520,MAG07520_0089,89.1,MAG07520_0089.region001,1_5853,5852,ranthipeptide,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Parvimonas;s__Parvimonas sp001552895,Parvimonas_sp001552895,Parvimonas
MAG07521,MAG07521_0009,9.1,MAG07521_0009.region001,13858_34124,20266,RRE-containing,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__,Prevotella_spNov3,Prevotella
MAG07523,MAG07523_0032,32.1,MAG07523_0032.region001,1_11180,11179,lanthipeptide-class-ii,mutacin II,RiPP:Lanthipeptide,100.0,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners,Lactobacillus_iners,Lactobacillus
MAG07523,MAG07523_0077,77.1,MAG07523_0077.region001,1_4567,4566,lanthipeptide-class-iii,,,,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners,Lactobacillus_iners,Lactobacillus
MAG07524,MAG07524_0001,1.1,MAG07524_0001.region001,12227_32373,20146,ranthipeptide,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Saccharofermentanales;f__Fastidiosipilaceae;g__KA00274;s__KA00274 sp902373515,KA00274_sp902373515,KA00274
MAG07525,MAG07525_0009,9.1,MAG07525_0009.region001,1_13843,13842,lanthipeptide-class-ii,mutacin II,RiPP:Lanthipeptide,100.0,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners,Lactobacillus_iners,Lactobacillus
MAG07525,MAG07525_0023,23.1,MAG07525_0023.region001,1_10571,10570,lanthipeptide-class-iii,,,,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners,Lactobacillus_iners,Lactobacillus
MAG07526,MAG07526_0001,1.1,MAG07526_0001.region001,94388_136133,41745,NRPS-like,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA629;s__UBA629 sp005465875,UBA629_sp005465875,UBA629
MAG07526,MAG07526_0002,2.1,MAG07526_0002.region001,108145_125948,17803,RiPP-like,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA629;s__UBA629 sp005465875,UBA629_sp005465875,UBA629
MAG07526,MAG07526_0004,4.1,MAG07526_0004.region001,102234_117176,14942,ranthipeptide,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA629;s__UBA629 sp005465875,UBA629_sp005465875,UBA629
MAG07527,MAG07527_0114,114.1,MAG07527_0114.region001,1_4301,4300,ranthipeptide,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Parvimonas;s__Parvimonas sp001552895,Parvimonas_sp001552895,Parvimonas
MAG07529,MAG07529_0007,7.1,MAG07529_0007.region001,17254_58381,41127,T3PKS,,,,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia;s__Sneathia sanguinegens,Sneathia_sanguinegens,Sneathia
MAG07529,MAG07529_0016,16.1,MAG07529_0016.region001,1_32426,32425,NRPS,,,,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia;s__Sneathia sanguinegens,Sneathia_sanguinegens,Sneathia
MAG07529,MAG07529_0017,17.1,MAG07529_0017.region001,6363_31412,25049,NRPS-like,,,,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia;s__Sneathia sanguinegens,Sneathia_sanguinegens,Sneathia
MAG07530,MAG07530_0042,42.1,MAG07530_0042.region001,1_12882,12881,RRE-containing,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__,Prevotella_spNov1,Prevotella
MAG07532,MAG07532_0018,18.1,MAG07532_0018.region001,3001_41216,38215,arylpolyene,flexirubin,Other,24.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__,Prevotella_spNov3,Prevotella
MAG07532,MAG07532_0027,27.1,MAG07532_0027.region001,1_19673,19672,RRE-containing,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__,Prevotella_spNov3,Prevotella
MAG07533,MAG07533_0009,9.1,MAG07533_0009.region001,12885_29027,16142,ranthipeptide,,,,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister sp001553355,Dialister_sp001553355,Dialister
MAG07536,MAG07536_0035,35.1,MAG07536_0035.region001,1_13763,13762,ranthipeptide,,,,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Megasphaera;s__Megasphaera lornae,Megasphaera_lornae,Megasphaera
MAG07539,MAG07539_0016,16.1,MAG07539_0016.region001,1_11191,11190,lanthipeptide-class-ii,mutacin II,RiPP:Lanthipeptide,100.0,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners,Lactobacillus_iners,Lactobacillus
MAG07539,MAG07539_0017,17.1,MAG07539_0017.region001,1_10568,10567,lanthipeptide-class-iii,,,,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners,Lactobacillus_iners,Lactobacillus
MAG07540,MAG07540_0004,4.1,MAG07540_0004.region001,1_14672,14671,RRE-containing,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella amnii,Prevotella_amnii,Prevotella
MAG07540,MAG07540_0024,24.1,MAG07540_0024.region001,1_24371,24370,arylpolyene,flexirubin,Other,16.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella amnii,Prevotella_amnii,Prevotella
MAG07542,MAG07542_0111,111.1,MAG07542_0111.region001,1_5737,5736,resorcinol,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella bivia,Prevotella_bivia,Prevotella
MAG07543,MAG07543_0033,33.1,MAG07543_0033.region001,1_19806,19805,hglE-KS,,,,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium breve,Bifidobacterium_breve,Bifidobacterium
MAG07544,MAG07544_0004,4.1,MAG07544_0004.region001,27184_68491,41307,T3PKS,,,,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium vaginale,Gardnerella_vaginalis,Bifidobacterium
MAG07546,MAG07546_0070,70.1,MAG07546_0070.region001,1_6299,6298,ranthipeptide,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Anaerococcus;s__Anaerococcus tetradius,Anaerococcus_tetradius,Anaerococcus
MAG07547,MAG07547_0032,32.1,MAG07547_0032.region001,1_7538,7537,ranthipeptide,,,,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister sp001553355,Dialister_sp001553355,Dialister
MAG07549,MAG07549_0014,14.1,MAG07549_0014.region001,1_16837,16836,ranthipeptide,,,,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister sp001553355,Dialister_sp001553355,Dialister
MAG07554,MAG07554_0009,9.1,MAG07554_0009.region001,1_25984,25983,T3PKS,,,,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia;s__Sneathia sanguinegens,Sneathia_sanguinegens,Sneathia
MAG07554,MAG07554_0029,29.1,MAG07554_0029.region001,1_12454,12453,NRPS-like,,,,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia;s__Sneathia sanguinegens,Sneathia_sanguinegens,Sneathia
MAG07555,MAG07555_0003,3.1,MAG07555_0003.region001,1_27432,27431,NRPS-like,,,,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia;s__Sneathia vaginalis,Sneathia_vaginalis,Sneathia
MAG07555,MAG07555_0034,34.1,MAG07555_0034.region001,1_12152,12151,T3PKS,,,,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia;s__Sneathia vaginalis,Sneathia_vaginalis,Sneathia
MAG07556,MAG07556_0005,5.1,MAG07556_0005.region001,28027_48419,20392,RRE-containing,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella disiens,Prevotella_disiens,Prevotella
MAG07556,MAG07556_0019,19.1,MAG07556_0019.region001,11892_42691,30799,resorcinol,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella disiens,Prevotella_disiens,Prevotella
MAG07557,MAG07557_0033,33.1,MAG07557_0033.region001,494_19126,18632,RRE-containing,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella amnii,Prevotella_amnii,Prevotella
MAG07557,MAG07557_0037,37.1,MAG07557_0037.region001,1_16543,16542,arylpolyene,flexirubin,Other,16.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella amnii,Prevotella_amnii,Prevotella
MAG07557,MAG07557_0044,44.1,MAG07557_0044.region001,1_11320,11319,arylpolyene,flexirubin,Other,8.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella amnii,Prevotella_amnii,Prevotella
MAG07558,MAG07558_0013,13.1,MAG07558_0013.region001,27758_46136,18378,ranthipeptide,,,,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Megasphaera;s__Megasphaera lornae,Megasphaera_lornae,Megasphaera
MAG07559,MAG07559_0090,90.1,MAG07559_0090.region001,1_5622,5621,ranthipeptide,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Saccharofermentanales;f__Fastidiosipilaceae;g__Mageeibacillus;s__Mageeibacillus indolicus,Mageeibacillus_indolicus,Mageeibacillus
MAG07560,MAG07560_0023,23.1,MAG07560_0023.region001,1_18153,18152,ranthipeptide,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Parvimonas;s__Parvimonas sp001552895,Parvimonas_sp001552895,Parvimonas
MAG07561,MAG07561_0007,7.1,MAG07561_0007.region001,5086_30309,25223,RaS-RiPP,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Saccharofermentanales;f__Fastidiosipilaceae;g__KA00274;s__KA00274 sp902373515,KA00274_sp902373515,KA00274
MAG07563,MAG07563_0006,6.1,MAG07563_0006.region001,1_31468,31467,T3PKS,,,,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium vaginale_A,Gardnerella_vaginalis_A,Bifidobacterium
MAG07566,MAG07566_0002,2.1,MAG07566_0002.region001,32074_44269,12195,RiPP-like,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA629;s__UBA629 sp005465875,UBA629_sp005465875,UBA629
MAG07566,MAG07566_0017,17.1,MAG07566_0017.region001,1_14953,14952,ranthipeptide,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA629;s__UBA629 sp005465875,UBA629_sp005465875,UBA629
MAG07567,MAG07567_0008,8.1,MAG07567_0008.region001,1_26091,26090,arylpolyene,flexirubin,Other,12.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__,Prevotella_spNov3,Prevotella
